mass_MeV,toy_id,r,Ahat_total,sigma_A_total,kernel_ls_sigma,max_score
15.0,50,-0.4476997753529915,-185.46306664566254,414.1698335192333,8.67852024726572,1.5797274344198087e-07
15.0,51,-1.5780160329231554,-613.2003483153555,388.26541368306596,9.98950948872926,6.427915144602281e-11
15.0,52,0.6474778811430438,289.1712276785268,446.7292612906254,7.983652246173611,1.3788969965844444e-13
15.0,53,0.7604409746962297,315.38598798326996,414.8880327832201,8.828945150762321,1.0482448242754572e-11
15.0,54,-1.82458809241875,-785.8519562034883,430.367312013396,8.975232070404424,3.1315039894508345e-08
15.0,55,0.37838801126373933,164.33681033382032,434.3775317912605,8.35511914945699,1.0413891970983968e-13
15.0,56,0.9562358487557867,388.68013736244467,406.65734399243456,8.626390738123094,1.0285981399960065e-08
15.0,57,-0.1578988157415747,-64.01915983664236,405.4127240822959,8.754152668710303,7.749356711883593e-14
15.0,58,0.1677009718347654,69.6499349883945,415.355045944922,8.455310020621019,2.0691781621451355e-14
15.0,59,2.538651691291765,1124.1497313291347,443.2911325987086,7.575536442547135,1.9399629663796603e-07
15.0,60,-0.8391238373282226,-331.65897153719504,395.07655297190314,9.612537403803723,4.060474179112816e-12
15.0,61,-1.1226678545461877,-459.91038481707636,409.4404510060036,9.08408778416469,9.039369947005937e-12
15.0,62,0.9060617009370555,394.90218181033134,436.0106227779259,8.374854297177189,7.408657021201748e-13
15.0,63,0.9568732498640148,370.095117667503,386.97092708591697,9.235977959653153,1.8702595028230462e-11
15.0,64,-0.015741825117639472,-5.971357919233806,379.3273823718111,9.663616021089737,1.7300494370431352e-10
15.0,65,-0.09083757478600837,-36.44562508855954,401.1997298339415,9.477336834872604,4.645173135031655e-12
15.0,66,0.8206648742527667,330.4950008182787,402.87531658016286,9.220821797548236,1.1215195439007175e-12
15.0,67,-1.7736531654733945,-675.8626638166726,380.68794381919565,10.34867421802949,7.93678178734325e-11
15.0,68,-0.23388828892624586,-97.22311566795148,415.63666660989986,8.484342081753905,1.0658141036401503e-14
15.0,69,0.5242948191504839,228.18339168467477,435.31545279852475,8.280025973778526,1.1274680558615024e-07
15.0,70,-0.5655319922171661,-230.17167288171422,406.88811398685993,8.615294176546278,5.473266284639067e-11
15.0,71,0.6636652596955139,299.8614136090234,451.944726061828,7.884306470354007,7.463141860064582e-08
15.0,72,1.0717970410079214,457.2089835731236,426.7865960768195,7.920957499529366,1.2296643703280097e-08
15.0,73,-0.7281954359874571,-301.6717285874983,414.1316466970057,8.784679906833588,9.992007221626409e-15
15.0,74,1.3426627764781016,562.2435067641545,419.01482052883455,8.186903787648593,1.710225139284205e-08
15.0,75,0.22565320616389312,94.89554806345265,420.57967103587947,8.524281951637892,2.7422508708241367e-14
15.0,76,-1.8048496683265876,-731.8287832294218,405.1217714868296,9.057956020023987,7.474318941547153e-10
15.0,77,0.07830859138859529,34.27688167610326,437.7299067362483,8.02046561118275,2.8033131371785203e-14
15.0,78,-1.0461893094760881,-450.81573786996387,430.7184821111761,8.474837968137134,5.297373650847703e-12
15.0,79,0.3477558388075178,129.90673365951127,373.63123059987817,10.131883270713441,8.818418217870772e-12
15.0,80,-0.9063032419599032,-398.03108648487034,439.01664535573195,8.280885789727108,8.262060480213052e-11
15.0,81,0.28228264535457753,114.07804016160783,404.1817879099047,9.08286557000343,1.383517321817962e-07
15.0,82,-0.8535629020559364,-355.14332079261607,415.9079229045644,8.85644400115815,1.2171375018965591e-12
15.0,83,0.18611592658553505,79.9158372432049,429.42272270053553,8.329473641869283,4.410606606330969e-08
15.0,84,1.3792165736109137,578.1748605284538,419.46857143921767,8.352421955969557,1.1028344903962761e-10
15.0,85,-1.0691749489342168,-398.7180163989149,372.6949990181214,10.827231991515578,2.3851455865919746e-08
15.0,86,1.7607773234712043,748.1999099855574,425.264280367753,8.177369971867588,1.900205746224737e-09
15.0,87,2.043735601628092,852.7958420924106,417.664960470915,8.310852457699651,2.9942821555550836e-09
15.0,88,1.7512484719902086,711.0459549319891,406.36802837452103,8.881777181660144,4.9756143649659634e-11
15.0,89,0.5530806440449807,228.06563441511298,412.46206305797955,8.675161741444219,5.2412288398251405e-09
15.0,90,1.6049309931619578,605.503514009555,377.60814706115684,10.32630130952308,2.5546235127293926e-09
15.0,91,0.6857336140567519,286.4236548837664,417.81997283329247,8.83973219643088,1.532107773982716e-14
15.0,92,0.8073970334545116,336.8035384858029,417.2997380441297,8.990512346754466,1.2929657344784573e-12
15.0,93,1.637449467182779,643.5250077174163,393.3364377541954,9.21679353936667,6.1279580854112226e-09
15.0,94,0.8436487629714065,354.40370434035583,420.2435473376885,8.518600427385465,3.08816860972172e-12
15.0,95,-0.03903288219674477,-15.796288105705873,404.68418934847995,9.117329421410577,9.602096895378054e-12
15.0,96,-0.10206878271797769,-41.6810437005769,408.3424787223162,8.745971161399876,1.519466261146185e-08
15.0,97,0.634991614891368,267.1572782065983,420.8481744616029,8.434987679154538,1.6760995369402565e-11
15.0,98,0.5895166367858105,245.05990989396562,415.81185512246174,8.533056529792061,6.9227262811111245e-12
15.0,99,-0.8090922450307422,-339.83385632785433,419.8610717650392,8.241394198729449,1.8572088311685775e-12
17.0,10,1.7781639372661182,2758.89417654832,1551.7789028586662,8.631478519467388,4.231506256502371e-10
17.0,11,-0.28068494575528,-417.7783885458123,1488.3856214705258,8.978400578827529,3.708144902248023e-14
17.0,12,-1.920578289362612,-2883.0058658254643,1500.8470990398343,8.620335686635352,1.586309847922962e-07
17.0,13,0.31343817261276025,435.30964887643006,1388.8688663936962,9.687820315322101,1.2434497875801753e-14
17.0,14,-1.1884211187717066,-1785.636041743825,1502.365133563592,8.637853450689608,3.695099781708677e-12
17.0,15,-0.1572047126043002,-232.9012764974165,1481.4937384051716,8.79053444014743,1.885682998636895e-09
17.0,16,-1.3111603256491222,-1834.302745862842,1398.7959262261868,9.77034273283993,6.531442053869796e-13
17.0,17,1.7923475605245294,2589.230481536905,1444.8616981695998,9.126497503617248,2.1760371282653068e-14
17.0,18,-1.4462563225887337,-2306.264041924528,1594.4609009169553,8.236320258615622,2.5159874184055298e-12
17.0,19,0.8333216187298065,1212.7703630649305,1455.4643810416605,8.999722028675325,4.263256414560601e-14
17.0,20,0.5852600880703546,852.7079534547502,1457.0560179155877,9.170672441080207,1.148417405616442e-08
17.0,21,-0.4688104576257356,-726.0384558202502,1548.6203123761047,8.3017108510431,1.84297022087776e-14
17.0,22,0.9871362542323864,1582.306874150132,1603.0516420664685,8.134821234827278,3.550632010629329e-14
17.0,23,-0.570974842926697,-840.1925804149649,1471.4253186734109,9.15103201772426,1.9081958235744878e-14
17.0,24,0.07814916187169324,104.00701526460051,1330.8906802311565,10.298052251215124,3.659572644920672e-14
17.0,25,-0.5058237579076149,-709.4142139528225,1402.4172590022174,9.752654739097297,3.5610403514851896e-14
17.0,26,-1.2566191717706638,-1929.9656258629234,1535.672163991602,8.372777523035245,8.248957072964913e-14
17.0,27,-0.3780196156757018,-587.2188692448541,1553.3583778976367,8.338669514787851,1.5638304380963253e-07
17.0,28,1.6577566129604797,2497.164900125847,1506.5804418428086,8.711551440682237,3.1362523689182353e-11
17.0,29,-1.188357959304744,-1882.832822303348,1584.2457736834656,8.309438771882986,5.218048215738236e-14
17.0,30,-0.28359604224437696,-388.39728587226307,1369.5004509970083,10.006759438542243,3.846146845454257e-08
17.0,31,-1.2544163613904626,-1927.9903495888163,1536.7961803305745,8.63354002632502,1.8302026560945706e-11
17.0,32,0.48410068689989555,702.3299561377692,1450.8626065674123,9.671371591665798,4.6407322429331543e-14
17.0,33,-0.6187449131876119,-947.4307160515489,1531.1307923753398,8.408961408917925,1.9817480989559044e-14
17.0,34,-2.738205369373792,-4561.9287383401115,1665.6975078918936,7.815528529414934,2.830968792721933e-11
17.0,35,-0.8448257522068653,-1381.6545137157702,1635.3275608803938,7.960839808911746,1.4116485758108865e-12
17.0,36,0.3243288134857881,462.54587755171275,1426.2112058003877,9.305405981354788,2.2537527399890678e-14
17.0,37,-0.3809308286559632,-586.0026107697875,1538.2931163502385,8.583053673093806,4.3853809472693683e-14
17.0,38,-0.4732589182714814,-658.5224982199335,1391.3920308128224,9.502245906862429,2.808864252301646e-14
17.0,39,-0.6085430015374875,-984.5013962399076,1617.7243063484152,8.060459969344892,1.5279758902586593e-07
17.0,40,-1.4398043703355379,-2139.6549698786826,1485.874835836477,8.878642476788418,3.0980773502164993e-12
17.0,41,0.11400700845627454,181.3604732316315,1590.798134059971,8.257213178345504,6.493340663771274e-09
17.0,42,0.8358239509005103,1236.142309716921,1479.066559266283,9.101058379741607,1.8511486143957256e-07
17.0,43,-0.27489527466465263,-413.21194987365834,1503.1238717022839,8.767989748511539,2.6395552410463097e-14
17.0,44,-0.3392047554476018,-480.5671019766222,1416.696242521537,9.33059267268324,6.990221668168317e-08
17.0,45,0.6389983343328737,909.8401925779373,1423.946655827738,9.379386083581426,3.885780586188048e-14
17.0,46,-1.493351111976738,-2268.1211615688885,1518.6108076338264,8.608214887171473,1.8658749312283618e-07
17.0,47,-0.7155748210006027,-1055.448447088777,1474.8658271528361,9.088374233559271,5.2235993308613615e-14
17.0,48,0.07995142066362172,161.92675956314605,2025.3217394974422,6.383760379054776,9.126033262418787e-14
17.0,49,-0.701780271690358,-1102.973558233588,1571.5883046501099,8.303011229449647,1.9753643165643098e-13
17.0,50,0.48826061044078445,693.9984947456276,1421.440133596699,9.679820393051903,3.419486915845482e-14
17.0,51,0.9742084715039231,1454.8008271583897,1493.4508944127201,8.70900612144183,1.9228373071555893e-07
17.0,52,-0.09623121622734374,-151.3894590971861,1573.1718769905783,8.370021556940667,9.918039473033602e-08
17.0,53,-0.6584028953187901,-923.0049743330685,1401.786636843648,9.578939645039835,4.432731959269631e-12
17.0,54,-0.33987332353609273,-462.92424829770675,1361.9966095846462,10.23622998560623,1.6505048450188298e-07
17.0,55,0.014542146184698169,21.014835712770314,1445.1007360893482,9.180370737236215,2.9531932455029164e-14
17.0,56,0.06728278343025162,100.2921785402611,1490.6161632604917,8.917784344511885,4.5630166312093934e-14
17.0,57,-1.1739429451665961,-1823.0986978614671,1552.8146576002998,8.611334652597378,9.0427665355719e-14
17.0,58,-0.23267201000630908,-348.43495960880006,1497.5051839641544,8.821419739060588,5.5067062021407764e-14
17.0,59,-0.70145547329102,-1087.2928432955637,1549.9596147480995,8.43666021772901,5.956346527113965e-14
17.0,60,0.10215913157769593,144.68820529406875,1416.3173316097782,9.365484638494438,4.529709940470639e-14
17.0,61,-1.2676729563777263,-1879.8641432339475,1482.7483305408398,9.156607131335067,3.7969627442180354e-14
17.0,62,0.48091117723359267,715.9444388732593,1488.791775207632,8.76353640709886,5.8513581313590635e-08
17.0,63,-0.19930411628760974,-291.56673072121697,1462.8952116264988,9.189373809152041,3.494070699439078e-08
17.0,64,-0.45597037891345316,-702.6362996501139,1540.90846692218,8.560865242880256,1.6255699772371734e-07
17.0,65,-0.570329192213199,-820.2431378639824,1438.1104828321552,9.359238566423617,6.611378111642807e-14
17.0,66,-1.4090020681462405,-2229.0485536540277,1581.8245345635366,8.276619523714764,9.99555993530521e-12
17.0,67,-0.44197707318614377,-667.5533210661661,1510.3201736988399,8.90954776865435,6.254996520738132e-13
17.0,68,-1.750627702447097,-2712.372325637544,1549.1400456228728,8.406794989972571,1.0533490746311713e-11
17.0,69,-1.3099540419326237,-1848.1120346170674,1410.6273993236523,9.419678964986984,1.0014211682118912e-13
17.0,70,-0.7514518330455152,-1130.415572051148,1504.2060477138557,8.841722609659211,4.7628567756419216e-14
17.0,71,0.0980369252506668,151.8635566276388,1549.0573998814816,8.473069420793973,5.0959236830294685e-14
17.0,72,-1.015135483573273,-1461.3207696152394,1439.386081881703,9.162161391541895,2.3581137043038325e-12
17.0,73,-1.912941600206526,-3104.0374942531816,1622.4122945766153,8.133448104493569,1.4263069891828906e-13
17.0,74,0.3861353073755885,545.5895080445383,1413.00577898762,9.70195675611873,7.043092553615793e-09
17.0,75,0.7716919149832578,1140.1523609235696,1477.5789802716174,9.048975727373232,1.1281129913554011e-07
17.0,76,0.10951444309425852,161.6224333877352,1475.8247858283787,8.913034264342247,5.062616992290714e-14
17.0,77,-0.6716878490999973,-1103.0102982709675,1642.0646620929458,7.930599191659596,7.061018436615996e-14
17.0,78,0.6150361963911927,893.5019627859152,1452.85235097643,8.963536659530673,9.64783808399261e-14
17.0,79,-0.6122912875916244,-983.5733436828946,1606.3048285673697,8.191610542346236,3.006261906079999e-12
17.0,80,1.0671111892892935,1518.9349003797859,1423.5647913362843,9.689140291127257,7.940870183631432e-14
17.0,81,-3.0809616596165457,-5170.215378080805,1677.7508594919861,7.837214525734687,9.559686375837373e-11
17.0,82,-1.977540704843015,-2953.0210798550224,1493.0042609611448,8.709436547787762,7.016609515630989e-14
17.0,83,-1.4735734576725072,-2317.2855950729486,1572.371542201105,8.391014548135715,1.3670453657965709e-12
17.0,84,-1.0374727900975937,-1606.9564114798407,1548.7773466803656,8.421695253500161,7.772671395400721e-13
17.0,85,0.029904023779368488,42.80924312259825,1431.5590354801786,9.343243782259117,2.4759244598993035e-08
17.0,86,-0.5965727671681191,-916.6655577873944,1536.4729022343977,8.621376563154339,6.125655538369301e-14
17.0,87,1.7164815839686118,2571.9487389058427,1498.6219228292703,8.826740238596221,3.6255165536402956e-12
17.0,88,1.234900261096113,1857.9342904604214,1504.6923707090878,8.645518193592487,1.6741052988322735e-12
17.0,89,1.8395922751755645,2535.7253903616042,1378.697463532854,9.896705142706084,6.084022174945858e-14
17.0,90,-0.8469247990458807,-1375.5145705870275,1624.0235596722075,8.102917023166988,2.97850633046437e-12
17.0,91,-1.0194598813861049,-1705.6648218746416,1672.9859599402344,7.908805254973232,2.4197310821705287e-11
17.0,92,-1.5367827980348383,-2449.830151674112,1593.9341378020863,8.224324123828094,3.88056253797231e-12
17.0,93,0.7080443471975206,1093.9612937721274,1545.1402321136177,8.497256454698237,6.394884621840902e-14
17.0,94,0.830593297291204,1222.5923411474485,1472.0671215557372,8.886786760350606,1.5180577883633362e-07
17.0,95,-0.15256108986063488,-243.0111681221172,1592.8584814019448,8.120313244258242,4.3576253716537394e-14
17.0,96,0.6263220369276088,928.0579468100239,1481.8462109278698,8.822787139780047,4.496403249731884e-14
17.0,97,0.07595199294320709,125.53935988862625,1652.8872632158993,7.8516596495623485,1.0026029118037627e-07
17.0,98,-1.5287428089390533,-2352.2129232154884,1538.4547607338463,8.501024159897472,3.694100580986515e-12
17.0,99,-0.17204797394229196,-268.30443220280495,1559.4518826833519,8.296999649769608,8.625739011947076e-14
17.25,10,0.193241055210683,303.60333074474534,1571.1403035093188,9.332383526538072,3.8691272408186705e-14
17.25,11,-0.29159170859002875,-515.0290109096576,1766.2304907583116,8.08187783368831,1.6043558148659542e-10
17.25,12,-0.6168711229337537,-1131.3051445512515,1833.865656574586,7.72621297964838,2.398081733190338e-14
17.25,13,0.31521392078626087,506.8908948284529,1608.1301940593285,9.037390956004609,6.616929226765933e-14
17.25,14,-0.39096620246486663,-630.7300551760355,1613.2041768108247,9.098517244834062,5.1275191870203685e-09
17.25,15,-1.0068479143225597,-1485.0724035598855,1474.811649147354,10.46578578679024,3.8191672047105385e-14
17.25,16,-0.5451925154048892,-850.0757907660843,1559.140429336303,9.670415875580911,5.592748486549226e-14
17.25,17,-2.116030896720482,-3443.29928995575,1626.9497158723325,8.986724010176129,1.3376566521117184e-10
17.25,18,-0.26707791117860713,-453.174382052559,1696.7512222254136,8.495953868319448,1.0227866259482354e-07
17.25,19,0.8258629883287797,1451.5179518589566,1757.682780285678,7.992127842152329,2.819701983014511e-08
17.25,20,-2.2018742738109403,-3510.4438428494104,1593.979467679496,9.316865971124804,2.0894397323445446e-13
17.25,21,1.1648934187862587,1833.7555595355986,1574.3547506923064,9.211405998793062,9.829914660031136e-13
17.25,22,-0.5261331621035532,-873.603915351045,1660.3507849792975,8.75154802295534,5.610751196982733e-09
17.25,23,-0.7745049421630442,-1245.1716717467514,1607.5894412891087,8.993425649295867,4.7406523151494184e-14
17.25,24,0.1583880400076332,253.2408802684798,1598.8867743794497,9.009552632200776,1.694198969448557e-07
17.25,25,-0.5545832751132578,-861.7138133296024,1553.7212424036259,9.653380032543138,1.5570840117273832e-08
17.25,26,-1.4813290890212203,-2389.3441694441617,1612.761874211217,8.86214655291216,6.907668881339646e-14
17.25,27,-0.5348520420830996,-901.4350818728072,1685.3191739242986,8.418650222681158,7.027711745877241e-14
17.25,28,-1.1919299553798173,-1983.3667668771602,1663.8338494565871,8.757253531960217,1.539213201340317e-12
17.25,29,-1.1511645615186514,-1995.0126482265453,1732.889336534424,8.17373796695822,5.4511950509095186e-14
17.25,30,-0.7602256797309465,-1228.173509345722,1615.4301417937365,8.895687836554234,5.290212712338871e-14
17.25,31,-0.3024312852012447,-459.8499816789735,1520.4644022880805,9.809533525139413,6.45039577307216e-14
17.25,32,-0.4741469972468951,-706.0193435683868,1488.956016120103,10.243636333595534,9.599808725724301e-10
17.25,33,-1.3482729741511792,-2112.709112917646,1566.7753362266892,9.45352175619408,4.9987791683747673e-14
17.25,34,-1.3576371785750685,-2157.0619902584226,1588.6383995026863,9.271167204390864,3.9432346277123997e-13
17.25,35,0.750942091371871,1238.4707054580106,1649.326673752376,8.563118331322382,1.2433220564211922e-09
17.25,36,0.6991598991562809,1143.2341450902993,1635.2523570697977,8.81351044552302,7.628619957955607e-14
17.25,37,-1.3432032332402621,-1877.0755627041265,1397.235722433887,12.834814691900581,5.229816579799262e-12
17.25,38,1.345539514491288,2167.130119635592,1610.7958431539882,8.83715688327688,4.682365606356598e-14
17.25,39,-0.8301973305523531,-1325.980630545835,1597.067523433138,9.276550324574275,1.6286115833707981e-07
17.25,40,-1.7733976761771593,-2706.617742319804,1525.9635789340373,9.790568155475102,4.128947184156573e-12
17.25,41,-0.9581990834489736,-1597.0136275194077,1666.5520420801436,8.577688919070065,1.2745360322696797e-12
17.25,42,0.060894483831810016,102.87733608690388,1689.4442723777288,8.481937324377103,7.140121827120538e-15
17.25,43,1.266869993205683,1894.042991558007,1495.254782698918,10.200667185522391,7.946421298754558e-14
17.25,44,-0.3496235662052024,-524.3067650438152,1499.5780740521475,10.03559379023688,7.349676423018536e-14
17.25,45,-0.12893341984920045,-211.79631092860936,1642.6616124067511,8.632646968890777,4.047171166254859e-08
17.25,46,0.06493831155820262,109.63679007759896,1688.330875796251,8.586067162198916,5.706546346573305e-14
17.25,47,0.25792910767432925,399.5409985675206,1549.0727098949221,9.361498000831599,4.574118861455645e-14
17.25,48,-1.1214362768682824,-1864.389276088404,1662.3478943825555,8.624377933478518,3.985700658404312e-14
17.25,49,-0.48666040677628086,-818.1107757863394,1681.0051284092756,8.45257176180154,7.377353616888627e-09
17.25,50,-1.9296677308322259,-3298.714617832603,1709.2166637486537,8.592196297267083,7.498418552742692e-12
17.25,51,0.4090042022366146,638.8269180332148,1561.9685089747363,9.347568500381257,8.13895853490898e-10
17.25,52,-0.40005778489965615,-642.5737322780907,1606.1450368034077,8.963739323773977,7.341349750333848e-14
17.25,53,0.5626554266774543,917.1095319857684,1630.0457615689031,8.947829522104103,1.4931164123155316e-07
17.25,54,0.5095399352468455,800.7021694824967,1571.4970629421414,9.441155454932503,1.532107773982716e-14
17.25,55,-0.5332094298165025,-868.7850886760315,1629.2762217612365,9.10380018705712,1.709521413317816e-12
17.25,56,0.12565961369570758,212.00742640462494,1687.1733862614026,8.412255208215463,1.304512053934559e-14
