dataset,latent_clip_fallback,latent_draw_attempts,latent_minimum_before_fallback,mass_GeV,mass_MeV,observation_max,observation_min,observation_sha256,observation_sum,seed_descriptor,toy_id
2015,False,1,28837.280130147235,0.019,19,116393,28759,e05590c1e68c7c4e44399ea125ad1225c00b5d598f0f9aca57e1fbc8038f9268,1144260,"[491204,19,17,0]",17
2015,False,1,28729.24168261417,0.019,19,117045,28763,26e61e6ae1182ca95b66c3fcdb0ccefba3fc798f6a3858fb636f382b3fecd7dc,1144896,"[491204,19,18,0]",18
2015,False,1,28768.70382620665,0.019,19,117293,28647,54225bd5c84d7957c043aef80f50c64d1471830a612b47729af19d97de03c4d7,1147075,"[491204,19,19,0]",19
2015,False,1,28706.593684701606,0.019,19,115924,28730,f828604f5153ecf4fe9e40d0bfbe06a6bae55a42da4e9084fdd359ca411e8c4d,1141284,"[491204,19,20,0]",20
2015,False,1,28638.909108124004,0.019,19,116405,28720,38b5d30d18874451b1fc97b5126ae44373ae85c3f4e5d2ba9a8293c6850739de,1138220,"[491204,19,21,0]",21
2015,False,1,28661.717393648207,0.019,19,116369,28288,4a98ed6c14b52a97b4aec391c88a8c15c8f30e19e308c6d9463f9577936716e8,1138062,"[491204,19,22,0]",22
2015,False,1,28745.924436966547,0.019,19,116421,29047,6408e624a0a9162b1da41a093fb315fd3ddd7b9a54d1b580b8af9719b959f4ea,1147163,"[491204,19,23,0]",23
2015,False,1,28722.859539235164,0.019,19,116631,28441,d8fa463be6a1f9deffef32702aed71f5adbd6cf3f0d51e2705889ffd9d44858a,1141222,"[491204,19,24,0]",24
2015,False,1,28579.931214274922,0.019,19,116234,28889,2d4fe8481a64635ef038e3d61fc7d104228cdf5cd90e7d673e77372b3dc52f3c,1137931,"[491204,19,25,0]",25
2015,False,1,28599.88262825423,0.019,19,116655,28665,6f06995b801a1dc92068c2d832946c94e3f86de6b4c920c0002b4d521c09ec82,1140795,"[491204,19,26,0]",26
2015,False,1,28739.9973374376,0.019,19,115588,28832,91e93ad10ceea9ca28ca0d0aa67c02a2ffe3d68567e5ed6a7c6f4b578097cc10,1139579,"[491204,19,27,0]",27
2015,False,1,28486.242601686823,0.019,19,115917,28469,2e8be854ec25be732d0028e95d8fcc71e50da387c7fd01184ade062350f6e842,1137567,"[491204,19,28,0]",28
2015,False,1,28496.78259655173,0.019,19,116054,28463,e921acf9ae4ab8a39501bb8cee21f8e551c9103f3bb03d11bb9efc7565c0ae1a,1137292,"[491204,19,29,0]",29
2015,False,1,28624.421118098766,0.019,19,116754,28399,e84d7d9979704d48e69636bd64a75e36f923f62c6f7490cd50d34279f4345eb2,1139743,"[491204,19,30,0]",30
2015,False,1,28569.281280758907,0.019,19,116091,28815,4c8929ca0720c022e7b104e396e1aec99da1de5721b376c94df495edd3ea848a,1141019,"[491204,19,31,0]",31
2015,False,1,28724.678066187866,0.019,19,116397,28487,fdc454ac4cba672140ecf5ca87f528bbbf7030cc5a20bf724a90eed5447bbaa8,1145231,"[491204,19,32,0]",32
2015,False,1,28389.996036778208,0.019,19,116909,28431,b345a512c8e975048abfbdf9082c7c1df2a01bc13227c435909c92f4cdb5c722,1137400,"[491204,19,33,0]",33
2015,False,1,28726.086224607257,0.019,19,116664,29011,1f2941ef31f3f15ed68a788ab7f99793a4ddf6a90f61c9c9773596438f8d9349,1145427,"[491204,19,34,0]",34
2015,False,1,28702.360337358405,0.019,19,116311,28699,c525b8ccdf40e8fed0b8de9d2688138dd02c99d8af5e396b3ffe23b1cb35ef56,1139532,"[491204,19,35,0]",35
2015,False,1,28671.49197629468,0.019,19,116978,28674,a13ea0f7419048582aedaefe6d5375530efa71bd17401729f7150d999515c8bc,1144339,"[491204,19,36,0]",36
2015,False,1,28490.050917801163,0.019,19,116708,28404,6d4922fd66c9f41faac82a58e7431abe91dafb6397d4331e3e0c696a0809749d,1133862,"[491204,19,37,0]",37
2015,False,1,28540.003234011656,0.019,19,115710,28571,355d76573a971c776ea7325f77a1221d58b1349d2df736fc674017d11bb6cd41,1134668,"[491204,19,38,0]",38
2015,False,1,28642.338858331663,0.019,19,116715,28620,5682327aabf1b84e60c3a079c07617185a47142ac5380f9348a90faac2ba755f,1142495,"[491204,19,39,0]",39
2015,False,1,28713.638408746512,0.019,19,116612,28891,6a16b7273747fd92a9d4852ac19b7fd4b509d357fa3cc746e75053578cbc0e96,1142955,"[491204,19,40,0]",40
2015,False,1,28749.740057988285,0.019,19,116280,28680,b2546756ab1752b30a9731439a916c96eeab78b446c0d298979682bb74b350e7,1143167,"[491204,19,41,0]",41
2015,False,1,28499.011185605093,0.019,19,116630,28506,5287ad9bad79356e150d3767886ba8a0927e45c66b477e31932e8444a5dd5c61,1137739,"[491204,19,42,0]",42
2015,False,1,28580.28663719121,0.019,19,116514,28731,7640759ff75418dfbf2e52d951cff187bbc48ff6de642a0a7d4c753e5d3db11b,1138156,"[491204,19,43,0]",43
2015,False,1,28789.80611526036,0.019,19,115835,28906,2eeddd10e4fbe210a375711c0b98ecd3f618297cc5a1a7990656fe29a6d6eda0,1141139,"[491204,19,44,0]",44
2015,False,1,28557.14462135851,0.019,19,116379,28564,5e6ec7feae8c26c994f55d43c2a1c337d21b1b4281a51215f2673ab425e44f02,1138864,"[491204,19,45,0]",45
2015,False,1,28738.796287902278,0.019,19,116938,28809,406919864f461d2bed04edfb4c80c14c58871061bb2727d6cd2fe8a59262d0a6,1145737,"[491204,19,46,0]",46
2015,False,1,28582.69837477438,0.019,19,116640,28702,6b3efb04def5261ba59e57e780db9142732c00a7db1d7b4e620aab85ba1a63f4,1143809,"[491204,19,47,0]",47
2015,False,1,28824.008404494998,0.019,19,116877,28602,1c170dc3be5c378b721c1d307f7ffb5a1b42a2f6bbf26536a6ff7d042f938a27,1148070,"[491204,19,48,0]",48
2015,False,1,28758.832983574055,0.019,19,117032,28763,e3a533098ef0ce0d0f4831e2f431ddd40a5274edd99406642561ad551a255113,1146855,"[491204,19,49,0]",49
2015,False,1,28613.943151927466,0.019,19,116357,28216,0d7d2f7a6e5e2390e1d1f79a36f195ddbe0877a081b41030799edbe45cc32f30,1142318,"[491204,19,50,0]",50
2015,False,1,28669.846174492795,0.019,19,116031,28524,e3b8dc5b0314061258e870d3a4ba5f51f52a6857f2ec2ef59cf73a4f9c6ce31f,1140781,"[491204,19,51,0]",51
2015,False,1,28568.08602347184,0.019,19,116495,28782,d47836818c2784c0ed40a94a8e5312793fbcbef6fd5c0215e9d7a696e38899df,1139992,"[491204,19,52,0]",52
2015,False,1,28546.517255279,0.019,19,116979,28284,2a7577a4c35056538c32a3fa8342bb5b9f97310dd2a2306667377bcca1d32d97,1137051,"[491204,19,53,0]",53
2015,False,1,28788.462780986003,0.019,19,117216,28662,86c39f3ff3156ab2396be48c1a20a8165827ac5c20b753991f40a03cc4678449,1147567,"[491204,19,54,0]",54
2015,False,1,28641.452431765985,0.019,19,116340,28478,13e8019df41fd9d5169cad816d144eb9d4d051a94b5dafeb065bc8a4648fe529,1145271,"[491204,19,55,0]",55
2015,False,1,28340.966035368652,0.019,19,116538,28407,493c4b7a9c1e403c798f47df203bae3dff137585744b80b97171a7f90f891d26,1128873,"[491204,19,56,0]",56
2015,False,1,28769.294881526843,0.019,19,116637,28526,4e8417be36ae049ccadce87d72eddad9de46db763ef804a818adcc3e39a00d57,1144156,"[491204,19,57,0]",57
2015,False,1,28954.068166889803,0.019,19,115715,29072,8beffc27cac1cb759fa4cc3c3b1a3ede40f5496311246cb4998ac3d77ad37606,1147292,"[491204,19,58,0]",58
2015,False,1,28626.452430352194,0.019,19,116651,28356,f617e79ccdc0449fb68de9876707988e2762d38cd80b573f699be8e3201f0c6b,1143104,"[491204,19,59,0]",59
2015,False,1,28803.68388345188,0.019,19,115985,28697,e264d32806a40263a962a46a585efff45bc17afb476dce44b3517ce06620b291,1144469,"[491204,19,60,0]",60
2015,False,1,28660.810170088163,0.019,19,116513,28335,5dd0c869dc776a24c786e8dc3a37061d32c62401fc324f25bf01543a297f6c04,1141955,"[491204,19,61,0]",61
2015,False,1,28685.01257587356,0.019,19,116429,28842,91a3f7546b161eddd7432cbbc7309f81fe8ef4e1d6ae04b3ca828dc72ecb2a93,1141563,"[491204,19,62,0]",62
2015,False,1,28720.20494517665,0.019,19,116330,29004,e3398c67112368e3d46da8a1720c37f971cc05623f971b8e46e53f91a3196cb7,1142289,"[491204,19,63,0]",63
2015,False,1,28726.03421776611,0.019,19,116307,28818,4d80b41f48a6cdb3d8d09dcac09fba822c41139812f22960838ac65cb13ef3fa,1145735,"[491204,19,64,0]",64
2015,False,1,28538.125176428734,0.019,19,116434,28381,5bcb77911b38b710f1d2d92e6779da9646fe187ca4e6d552e6a22c63a8a15a60,1137263,"[491204,19,65,0]",65
2015,False,1,28658.96408460781,0.019,19,116880,28523,2d773403e54e4b6f88f98704b3e4e40948265756c7dcc2cce4f51e12194eef34,1145183,"[491204,19,66,0]",66
2015,False,1,28633.072802032715,0.019,19,117215,28450,432d1212599ccb42f77a0359722350252aef743dfd351b6cf926ed93571c5b11,1139766,"[491204,19,67,0]",67
2015,False,1,28518.50493157152,0.019,19,116317,28574,7c7bb700be7ac6651515f83cc3ecf88de484b3c5ca1bcadc7b2c5a274027b9c2,1142495,"[491204,19,68,0]",68
2015,False,1,28842.149688621554,0.019,19,116048,28718,136a263b84074f591cd933d161f5e1fe4821f7694947f582610eab155e2f569c,1152031,"[491204,19,69,0]",69
2015,False,1,28717.255963171738,0.019,19,116554,28830,28619d994f96952bf9f3e12ab80ffcfd361e46323d9ea724aecd6777b9fcc538,1142094,"[491204,19,70,0]",70
2015,False,1,28646.53512438816,0.019,19,116409,28702,6d266f09ce57bc89ad7a0337a34927a2dd7a5676f724f0f984602ce006ac9f97,1141643,"[491204,19,71,0]",71
2015,False,1,28661.853933255938,0.019,19,116071,28613,0c46e7f20251f211341b0e5b0df47acfe9d641adc6e0fb29890dcd992a1b9519,1140000,"[491204,19,72,0]",72
2015,False,1,28703.63258220862,0.019,19,116656,28995,467ca20fab442f02cf58043efd67631d180559b86a4a508776c7426efae7a73c,1144893,"[491204,19,73,0]",73
2015,False,1,28641.950267261174,0.019,19,117030,28633,a03f47ee7ea4ca1e2b388121e63ba25e1182bc47151bbb3dbd2995a09c1b90ea,1145544,"[491204,19,74,0]",74
2015,False,1,28517.321740147832,0.019,19,116243,28205,6b612ee33387c7839a4a57078608d94a40f3d56fab8d4e14553ad57eb7b41b94,1138670,"[491204,19,75,0]",75
2015,False,1,28577.965011701624,0.019,19,116519,28592,67e98dfa2a5e9360ee54fb8a474bc9fdaeecfde6bc7f63018726548ea1a6ac08,1143499,"[491204,19,76,0]",76
2015,False,1,28547.250483452204,0.019,19,116361,28516,78b9b6943d279e04f26eab60a8734c25b6ef15e5cb3d32eb626d1b22c0c9e6d9,1143983,"[491204,19,77,0]",77
2015,False,1,28634.67946933192,0.019,19,116263,28676,7b4fb6b7e1d9e59c58cdda0ea6ebaf82ce8851ed65a1f7ac726c93c9bd2070c3,1140021,"[491204,19,78,0]",78
2015,False,1,28652.586459105292,0.019,19,115603,28565,cc87f4f479e732e50338d7408b7cb8adf063e8bb7da12245c444a15f74d92b70,1142257,"[491204,19,79,0]",79
2015,False,1,28610.26739831656,0.019,19,116508,28778,75dfd993bb6eb38fefd445749b136f4730e3271e53e50c06a4add361891707f7,1143687,"[491204,19,80,0]",80
2015,False,1,28679.953232589996,0.019,19,116768,28966,d46f13e171deeb216e4c66e5f2c4fabdfe5b9e4e6fc6e9a870092331cdcdaa73,1142702,"[491204,19,81,0]",81
2015,False,1,28620.342573325448,0.019,19,116012,28750,a2b9c4729ac650257a47255b245f31d8ab683760bd52a227be559a8cb1763253,1139442,"[491204,19,82,0]",82
2015,False,1,28662.437100601255,0.019,19,116503,28795,3a24d23f7f2e8b5ecfaa3fbe26244d54dba6c18fe716047ffb50b71466fa7f2e,1141947,"[491204,19,83,0]",83
2015,False,1,28925.320637604797,0.019,19,116365,29126,f4c44b43c005455cada4719095029e32b97b15d16120376a4d79b16e8ad45521,1148942,"[491204,19,84,0]",84
2015,False,1,28508.04703740971,0.019,19,116807,28414,156292dd3305ae52cd0553b17eb38cebcda9e4153f0eee824f8fdf8902f38be3,1137179,"[491204,19,85,0]",85
2015,False,1,28698.328769109645,0.019,19,117217,28760,6ee0024297d7aa88a28223989e06215203ad5c8501e70d8e61094ca0eb833ad9,1147507,"[491204,19,86,0]",86
2015,False,1,28355.80859887022,0.019,19,116241,28319,4434c2f2668904a54b1737f677d3df042bdf1c6e2534d95a5cbe72b1816cfddf,1135226,"[491204,19,87,0]",87
2015,False,1,28706.057028896274,0.019,19,116794,28668,b65e63af78cf8ecb75ae748501de790dfec2306163b526dda8b213da61c0cf73,1142599,"[491204,19,88,0]",88
2015,False,1,28521.37830990312,0.019,19,115777,28507,69a0a6028943223ddb4413ad816fd5398ffbd2f5512b5445ec2e08620ea7fac3,1136303,"[491204,19,89,0]",89
2015,False,1,28659.403615589978,0.019,19,115843,28266,63861d4033d6c213ca88f9b8a8c07dd026d08a417a305876f0011a449669cbf0,1138699,"[491204,19,90,0]",90
2015,False,1,28702.194824448365,0.019,19,117120,28708,4ee1a8e42a8569bd9206937f2550ed2a8b06ca3fa9564e54c632fb773cfd6cc0,1144359,"[491204,19,91,0]",91
2015,False,1,28670.351472792878,0.019,19,115934,28837,2753e93459e4189e8c810882ed44ca94c5710648494e569ae24a9c33c8df2ce0,1138101,"[491204,19,92,0]",92
2015,False,1,28666.048130897267,0.019,19,116489,28865,8d6550eb00f4b46e27702bb31c28d9148c2d31245d0c6e8a8b8a0765c767f4ee,1143826,"[491204,19,93,0]",93
2015,False,1,28707.012873208725,0.019,19,116458,29109,16b2358b536abc550db49be8828145b0c36d568300729ea546e8fbb93e86f03b,1145117,"[491204,19,94,0]",94
2015,False,1,28595.022903810495,0.019,19,116822,28456,528bde6cbc9e470db25023e30c5f53155dfa0b33f6b853e5dd48d6a2d54f6f4e,1137973,"[491204,19,95,0]",95
2015,False,1,28723.179129259857,0.019,19,116089,28769,bdea6da92166af3654b97a0770cf5b2d17d31b41707db033ef211c99064e0652,1139048,"[491204,19,96,0]",96
2015,False,1,28570.78654840918,0.019,19,116293,28930,9dfa6897fc705415c90b540561c0152904f60eb2f9f5a5e1859295afb81738b1,1141866,"[491204,19,97,0]",97
2015,False,1,28716.353642946233,0.019,19,116390,28509,4ac5278d5935e8ba2a04004ae689b56f0a86344561ea35559ec53fd6b7fb464b,1142117,"[491204,19,98,0]",98
2015,False,1,28540.29551304878,0.019,19,116200,28703,2d5941e6763f996ac18b9779f20660e768bdbd492eb42c759e7529a20a4c23b8,1138784,"[491204,19,99,0]",99
2015,False,1,43890.61477649324,0.02,20,143236,43692,8698b63458a40ec4dcefb04ad10e8f4d0639f527f5d23f2ca92650fca831f4b4,1703590,"[491204,20,0,0]",0
2015,False,1,43861.597244265155,0.02,20,143138,43699,9d2750d094fb5aa349851bf5e1d7369b6010b435ad542a8b9f1418453c183a2e,1705426,"[491204,20,1,0]",1
2015,False,1,43763.82304081996,0.02,20,143433,43914,cabaa85a421c5a9c1e19d6e8dd428f5886c66756b41c260e135669c4a1c30a5d,1704135,"[491204,20,2,0]",2
2015,False,1,43838.932766117505,0.02,20,143380,43910,2ef9d01c2856242c8e3676eb5c8094b61fb581081533ce36d0037c5511bd1eab,1699875,"[491204,20,3,0]",3
2015,False,1,44205.57491602972,0.02,20,143999,44539,9842985e15c1db6b6fd1c2776edefeb37f1c881da46e9adfaa48c9c21eeddb93,1714747,"[491204,20,4,0]",4
2015,False,1,43994.58822210246,0.02,20,143456,44233,526667bf27413822c4a6fa4c464217198a830c501d8f214af61e2243c0fa316f,1706465,"[491204,20,5,0]",5
2015,False,1,44154.19970669806,0.02,20,143265,44069,64c14c93acb247e4b798906c03aed73b51b8607b4f0f50529293ae80cd9d22da,1708006,"[491204,20,6,0]",6
2015,False,1,44022.92541558222,0.02,20,144241,44074,c1ccf5ee2b2cad4196a081d65a8e08b314c21a54321679d9183d21b820d4e270,1711962,"[491204,20,7,0]",7
2015,False,1,43922.0217782092,0.02,20,142935,44032,e9fb1d037b5f62c57d58c9d7975d6f5c8ba3955838b156f455d8f54be87e2ab2,1698874,"[491204,20,8,0]",8
2015,False,1,43867.26413779399,0.02,20,144296,44029,ca0a50abca19f927fadee956ac995d48f0585a1bdfb072e071fe4e030999ee33,1707398,"[491204,20,9,0]",9
2015,False,1,43869.926057896235,0.02,20,143295,43827,aecf435918abd2b0b535e2b97a27a7a76693ad32d39d926a2b73f219cff7f669,1701106,"[491204,20,10,0]",10
2015,False,1,43700.38199020975,0.02,20,143199,43955,d93256ef1dccaac0f9a627e4fea19f56a48db1cd7e059647266fdbf906520460,1697781,"[491204,20,11,0]",11
2015,False,1,43576.33160912269,0.02,20,143912,43574,8b3756fd321199caea62646c341198ddbe2599923dcc07e1df5f68e32de8a537,1696333,"[491204,20,12,0]",12
2015,False,1,43867.351548793435,0.02,20,143944,43935,0fbffaf33cc55a0397b4d9a17521e35e3b908be2d08f45a8569c45abfbc9a70e,1704212,"[491204,20,13,0]",13
2015,False,1,44044.98775906112,0.02,20,143706,43839,f1b518e86d9ca94677be4d6741f6078f36380669d600ebbb63fb3fac0f08c734,1710006,"[491204,20,14,0]",14
2015,False,1,43800.08897772815,0.02,20,142485,43687,f22fca57f92f2923ae0f008406a99d077f03cf1760b7c0b427e7606930f47c5d,1694731,"[491204,20,15,0]",15
2015,False,1,44012.04510895185,0.02,20,143637,44069,9383b4949cf0a0f402925b27e05e1498e806812f0831a93434f1bdab0e4803ac,1703870,"[491204,20,16,0]",16
2015,False,1,43970.177690757926,0.02,20,143907,43972,c3f9a453209f844c890089d6f8e421ede1606f12363fa56eddf28b4fb4e350c8,1711202,"[491204,20,17,0]",17
2015,False,1,43951.50792810319,0.02,20,143015,44049,caa877454c09e30cd5004afdb4bcbabf9fdea8f3161a355538d2450478041b39,1704148,"[491204,20,18,0]",18
2015,False,1,43933.44814560967,0.02,20,143338,43905,1cea88cccb6c5c68b433eca76e5626067b09920d26ec2f5c32b1645ced873ba5,1707065,"[491204,20,19,0]",19
2015,False,1,44149.09305992828,0.02,20,143046,44122,cf704fa12164605ec0bd41ce0220e33829a88b1086577723559c000873c13a69,1710478,"[491204,20,20,0]",20
2015,False,1,43977.694251300265,0.02,20,143043,43962,88df50d3c263f334ad45562d7dae24e99607d5e2844612582f4ae05e844440f2,1703217,"[491204,20,21,0]",21
2015,False,1,44075.744965483216,0.02,20,143278,44032,f19dfb6a206a00b83b667fd3c3b3626592d1158f4b8b808df5384670c5d1be40,1710083,"[491204,20,22,0]",22
2015,False,1,43654.0115742803,0.02,20,142735,43648,455c956094258c860c3d60ec9afcbdf0c62656ac57e7afd2db2ef1a5ffa8d1d1,1699145,"[491204,20,23,0]",23
2015,False,1,44036.09372768624,0.02,20,144287,44032,63dcddc7e39d78b5922c847646edd874ff89c2e3e35183ceb600391b0a54bac1,1716452,"[491204,20,24,0]",24
2015,False,1,43994.4249808091,0.02,20,142756,43761,1e67aa51b1d9e839b4f13d1ee3516710f607a1bb74b0d84b405bfb724be39f6a,1701251,"[491204,20,25,0]",25
2015,False,1,43816.79260232255,0.02,20,143357,43991,d64508f2ec5f383521943a39556e771112e6cdc829048ba787136f83efb786cf,1703711,"[491204,20,26,0]",26
2015,False,1,43939.60870492384,0.02,20,143352,43976,04c324a1a00ad7964c55adbce48f949f438cbc62af54bfde2f41dab3e18acf64,1709608,"[491204,20,27,0]",27
2015,False,1,43848.81996929504,0.02,20,142690,44045,24409b8a3c8ad5db2eac7ec6ae82678bc7fe17a4c5f04ce34b13653d06aa5794,1703709,"[491204,20,28,0]",28
2015,False,1,43948.80346377441,0.02,20,143386,43872,747c7c2330a2dffb75d96ca130f8f6cd78a3c22541ec3950ca33154ce3d7ba67,1706421,"[491204,20,29,0]",29
2015,False,1,44013.098100450086,0.02,20,143219,43954,5f7ab47f5883fc683e3493330129c5256b015b6ea52c5d2ab2b2fef66b1cd2bb,1710268,"[491204,20,30,0]",30
2015,False,1,44033.57451859104,0.02,20,143632,43808,fd966932152c2d2c8d8424e0ea76a907dce2e31bd8d56889ecd19eac02cbaf39,1711003,"[491204,20,31,0]",31
2015,False,1,43982.20042206601,0.02,20,142727,44118,f3f62fe683041c0ead4be4f07b141ed9ebaa416ba975e150bfe13b3f9b86e540,1705950,"[491204,20,32,0]",32
2015,False,1,43769.69839081788,0.02,20,143026,43677,9c99e4eea797fc2fa30650b4cf4b3720640ceaeafefd9c9998e9273b525ff9e9,1701962,"[491204,20,33,0]",33
2015,False,1,44091.266347117875,0.02,20,143602,44255,270cf075e907f7caf754af02636463cc4ef9bdaa6569236e66906d2956bc0357,1711515,"[491204,20,34,0]",34
2015,False,1,43973.46331433665,0.02,20,143514,43806,4133365e517c2b20c896e407f21d735fdcbe79411de7bde73537f323983b834e,1705652,"[491204,20,35,0]",35
2015,False,1,43901.82176094,0.02,20,142429,43781,2eccd2a3ebee2d92ff4e0a723262d7a1e28612a286875d64b8d3a36ecc6118af,1699933,"[491204,20,36,0]",36
2015,False,1,43852.54744588239,0.02,20,143654,44044,eff6656a0039b00f96c15129bd19a89d897bd7e2f50c39762c551528b57d6652,1705568,"[491204,20,37,0]",37
2015,False,1,44150.76356306577,0.02,20,144029,44070,68e78740f030b2c7a7553f52e9de2a4204bcaf90d0129ff18b6e58fa48268e22,1711948,"[491204,20,38,0]",38
2015,False,1,43748.288258046705,0.02,20,142974,43639,1efe416c7f84cd618b95cd499f513aacfdd5baa5c4ba8276110a853cd0d2192e,1704042,"[491204,20,39,0]",39
2015,False,1,43843.01127857207,0.02,20,144405,44037,00c690e4456e8f21e1150577b5c2acd34b2a1dea55135ff3c89820b11d72bbed,1707683,"[491204,20,40,0]",40
2015,False,1,44060.89791426881,0.02,20,144208,44187,f7c866b618656f10af391d6c431e3ef8a4a0c8288e7dd9cc302cec6756b9348a,1712933,"[491204,20,41,0]",41
2015,False,1,43940.83725053391,0.02,20,143333,44136,648c09f8df1d80807f2bf24435dc294c988f3b915a6a6eabc2d2809695e52bcd,1706064,"[491204,20,42,0]",42
2015,False,1,43879.389696298706,0.02,20,143147,43926,5f5f9830f04c5aaa20073dd77d415bc9bec7496b97806470ce85353748c13441,1706338,"[491204,20,43,0]",43
2015,False,1,43697.951974301075,0.02,20,143071,43551,6ca1865157819cf719a6d2263cb1e47ef0a333f66b7130e5b084588cbae56301,1699378,"[491204,20,44,0]",44
2015,False,1,44035.04674181153,0.02,20,142726,43852,32477fe405f0d1a9e14bd7c0b7e2ffd86f85b1c0b192a3269dbc6fbc2bf65bdf,1708650,"[491204,20,45,0]",45
2015,False,1,43777.61187230573,0.02,20,142699,43953,04bcfe2969c7d77adaff18085d20ca902948db3a049b6cf6e83e6cc669a493e1,1698876,"[491204,20,46,0]",46
2015,False,1,44126.9143877352,0.02,20,143446,43793,4545cd04fff26c13da66b702833eaf0f92a1fa68fe9eb6f9d4cd22c26949e5e3,1707267,"[491204,20,47,0]",47
2015,False,1,43810.54503065836,0.02,20,143538,43679,615abecdefa8ffac0abc278b148050291a5dc3acb9b174fd434edd30156a72fb,1704572,"[491204,20,48,0]",48
2015,False,1,44070.562759171364,0.02,20,142806,44275,1e3de4816a9723a81f31e42faceb4aae301b2350406d7c79dc0ef8ec71420821,1700357,"[491204,20,49,0]",49
2015,False,1,44224.03270573099,0.02,20,143863,44013,eb93bd31b06fd82da13a014ce859ab4d4920c3b365b39ed8fa02741d31bd70b2,1713581,"[491204,20,50,0]",50
2015,False,1,44026.544693743715,0.02,20,142947,44045,e5914ba07ba1576ee9a08533a538f38597cfa406396bf7a6b6d6ae8d30c55e0b,1703005,"[491204,20,51,0]",51
2015,False,1,44038.851157109566,0.02,20,143410,44139,0a6e503b070fa4cf571162be95ffae07291e01a2236956a9863b83411903c3a0,1708175,"[491204,20,52,0]",52
2015,False,1,44077.954191716526,0.02,20,143464,44333,12e4456cbd4af25abf2e75ab884c11da5d46c34b882a60b5bfe09e12ca9426a5,1707630,"[491204,20,53,0]",53
2015,False,1,43791.37906228934,0.02,20,143711,43922,15c497c6d2d6db5140ee126de38c81401c169a8130ad48e62cb95fb8ad3713b8,1701246,"[491204,20,54,0]",54
2015,False,1,44002.856507112745,0.02,20,143223,43786,db270fb9ab92e50cff9aa686891e3fd117cf22289a84b90b1ba295ec8e0eacf8,1710066,"[491204,20,55,0]",55
