path,bytes,sha256
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m18.00.npz,22269,4fd918dac2c1a8d0f1c136393ffd73e45ad093838d797cade81aa0072a3adcc4
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m18.25.npz,22289,9bc1d7f785d1c34846bc31c508193f668d61ac329946b1ecc77a81337e144195
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m18.50.npz,22319,f5bfb6d8cbc170a4adb51a03913539c614b752f408513807065c0baf45967bf4
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m18.75.npz,22328,cb0ad45fa74b8a2164787b8038d2461b711dcf53b2f9d8f6323b6b1b3596b491
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m19.00.npz,22330,54c4682627cad7dd3652f42de04607c747dd9efe600bb64ab7a6debe1fa5ba59
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m19.25.npz,22356,ec269a50c103a9e32aa740e840cf36570d7bb98a2e99ba3f37e167d60005314d
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m19.50.npz,22805,d4c93976e46d715a6120121f55a07830a45e4140417f737da376113b18b016d1
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m19.75.npz,22783,e56571859d87117fa86bbf1bce1fbd50575fbf13d60d9e8abe3704e29cf5e211
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m20.00.npz,22782,3e6414dc722811fecb1d9d3c8e43ac27e4682f85b1733f43e6f1ac7dd4299c71
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m20.25.npz,22803,13dfea063c06ed080c8f66713f6dfeaa377c96e1525e1de8cb96558242c14c93
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m20.50.npz,22807,8e93b99568bbfadd4eeefe00deba1f1ab7041721f1c7ddfe712acdbeb50ae5eb
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m20.75.npz,22815,1a88da2f576105912907400e7470786ee39480adc3d38a9d182fd762176b0dbd
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m21.00.npz,22832,9b0f4186ee224aada875d47015339ce54c700e7d1c8e2582b994e34dce26e112
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m21.25.npz,22829,384e42fc8042f6934dfabd55c62ebda0ce38c8f829d2d8f5aa35a50fc4a3dc8d
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m21.50.npz,22868,68ec40816b3007aee60bb4da70cfaf3e17c3282e8512a07a7e9990fd98f22bb5
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m21.75.npz,23295,c5e461a2764c6b720115c8de061ed6f62a49ec50c899dcfbbfc7ed13c2aad57f
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_26_m22.00.npz,23320,bd3c88e35ce41908a7be624a33cdd4af0f4a0f3acd8983d1dc4f33e94d7413e1
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m15.00.npz,26255,2132674e1d614b5c7d85f641aab55a7c7ddf9c7ef27fa349d3280ba31c23d619
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m15.25.npz,26243,a91c28f3245c9312c0d651873bb313838ecb3a8d537bf0d2828a5733ee6afffe
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m15.50.npz,26619,2bb319f2b786678e7e048db562c82333ea0b7ff2fddbabaa599064926c7df8b7
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m15.75.npz,26625,d312ac5db2d7d014746a77d961725ca59d585ceef385ff796fb9cf7582ed0065
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m16.00.npz,26658,2746d93990fd4677d3f701b9aa3cb6f0c3e2762f34bf67420ec28c81f5811b65
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m16.25.npz,26653,99ebd87d0da6bb2e2071c55ca0f0f2b7b69ada3a9c38c956cf58c4bc1850997c
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m16.50.npz,26705,5761c9a3a6b7adff3edd07ea37cad727025026af8b0b9b780d46599d331cab22
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m16.75.npz,26711,8c2d67a78d9b3d653aa9c20abf7d5b77b6186ef92616469713547be9fd0a3723
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m17.00.npz,26723,bc398bfad82485bacd302c563c7475c59db9e3cba523f3a39771cf55b5089559
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m17.25.npz,26758,3f8d577ed944a77538049cc73950e1affc1b92448d6f1975a5882c9fa9adcadf
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m17.50.npz,27138,5ccf392cedc855aff1dbed54d46a2e01a0196c6b8b2686982a960ae8855c509c
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m17.75.npz,27157,25700bda887a08e1441b365ac1bfcf9298aad10f03952c40638df5e43076e1db
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m18.00.npz,27186,3bd542cc9b2d1ef56597c91716dabaa0435e1d9a582a1e2d44842e9ad01ea007
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m18.25.npz,27200,5fd7c3815ea6ea14857a8795ebca140f7b1f9e16f0284a95b175e5cd33e1b8e9
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m18.50.npz,27247,053b524907fb8c8cfc0efe224a7532bbcd3e9b2197df1435912292db763a5e15
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m18.75.npz,27260,7a2de9836601ba03eb24a99bc070ba84c557c67e837aa35f4619349d2578b268
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m19.00.npz,27293,b03aa71574def07c3ac97f72ddb49dfd507281a11d980b5e9c1a320da072d1a5
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m19.25.npz,27299,85c10c8f2d1cba8521bea22077e1e7ad3e2f535c1791a1495907328d818a581f
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m19.50.npz,27801,3c32f430273b56a1f116333114813788c3939901be23de6463359afccc17c922
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m19.75.npz,27812,83d3a3493faf31f76bb3bf5514dbdbec7d76e54b40948ecf4725275c0431876e
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m20.00.npz,27796,75174fa924c945a5dd3f174e1c3f301d94906220b900bf5c401e4e23e6db0a09
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m20.25.npz,27807,f994019759bf48350f79ac1da4188e2c6cc8076578d10dd1dca0bfc5526f662e
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m20.50.npz,27813,bff69e63ded17f63c8011fe72c40485107199f41c3effca4c7464828c7c74e92
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m20.75.npz,27816,6a1eb9dd9918fae85fb4fdada530b5d0c6d7c01ef8fea74ee364c67cc0063d9c
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m21.00.npz,27808,3fb0ab55a85952ab795bbf908d72dd96c3fdb3f3b10b80da61ca3bff2af75501
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m21.25.npz,27816,4501a643673597c5d16e5bb782d562c13c17d1a45054f1fdedd89ea3cfb95c30
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m21.50.npz,27850,33db94701c82fac9638330a813c042ca459b83ac96ea1fb5531e99f98b5716a6
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m21.75.npz,28319,ef064f50162132b97c2dd08b418b8169eec38b2f7084714b73e112a52b0a7392
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_28_m22.00.npz,28307,e7ff3b9315c0b710a78f557dcc361d5d31bad00a976be13814b90f857ddf44b4
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m15.00.npz,32452,5f9b8923bed0a91847a1460fadcd0a37874f7f1c6c312b5cb3fe2b3cedfb56a1
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m15.25.npz,32449,0706a5dbc7dec701e73455352629ccb646dbd25a20e901356a01e4ef12fd89dd
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m15.50.npz,32803,8ad02f6485cee4b1901ec82d316329666fa05e001385dddc54d1c4f8e6ce5e3d
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m15.75.npz,32859,f63775b92ce89ef9995eff05896ac45954c31cf79290933f66aff941a09d3a94
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m16.00.npz,32886,9515bdf80b5af63aeafdc4e551e725246c12eaf1ee7027f2ad019246f4904827
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m16.25.npz,32890,06b438e6ab881f3f85d15ebfd809bb61b50a6d74458e68f8fd2933ba48b863e0
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m16.50.npz,32922,2e0b57465549a70c6e63f23fa9638abbfe7885c35fce7d370b75afd6bd2a6319
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m16.75.npz,32930,f26864eeb38aa43448135c4f677071ee6b50c0d8fe4f0c3a3bbcda7d919d74be
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m17.00.npz,32949,2a4fe1f900252a40e74b058573458476c7a8c87506465baf3f1c4b129ffda171
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m17.25.npz,32959,db547e9855a0e365363aa4408ec7c4cd1f6c6b1f1c6f2f9804595186ea68a39d
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m17.50.npz,33323,5935323e25c19f2f44fc6e0a15a6f80016500ce4dd536df46592a841581fbac5
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m17.75.npz,33379,359707b7cfa0a82b9a0a113cef8ef07caacdbb67c677c4ed6c1f4a263f66ea17
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m18.00.npz,33393,fbdd113073d70e4be8aee995ed326cdf56e9040a2ac20297f5ecb3145e6ab5f9
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m18.25.npz,33408,945a47574d41fb446f556c5d89cf4f3cea751da06a1fec9d69abdb9333dde7c8
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m18.50.npz,33450,4a1c848776895767f90e30d2a9b37f73c9bc0708d0e141edd4ce8558c961759f
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m18.75.npz,33452,dcb10a8c96ef89904b125ca42e58f9401d7625ff4bb9570fbd9853587e7ddd07
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m19.00.npz,33481,576df94879eef4476a3a42686192ae2606daf4b8d18a88c7d54dd573d68c1586
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m19.25.npz,33499,f9b5a1dfe8e499d53318c5945db38ef2f5499bde365067084f0abb1794f2a425
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m19.50.npz,34022,021117f2ce79349cc19518fb3d7d41bb1153f00c8c0b905b13c9b90fa445a8a9
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m19.75.npz,34021,52409a7cce4c16371b2b78ca33586ab7de03a5bce51bd065a570ad4bd66bfc01
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m20.00.npz,34025,1e17c6afff4a80d0653626b6c00ed6f8f3c645ef6e010b000dbb93b3d6135102
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m20.25.npz,34049,01808835647c75eb5c4189c0e3c91ee8c94302d3d175cd4fbd1fd8c2a9216c87
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m20.50.npz,34054,09c6f970285f6fa7e08ea0db2590c0c1f917291077680188da2d2684981f39b8
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m20.75.npz,34095,8e2daf333b725b1c0b07e3e31eccc151902d03ef767601d3c3d6d9ce2fe87013
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m21.00.npz,34110,e1ee99e6cebd5a713d402ec6b327bf9cb1701454bcafd208a7ea8461ec9ddda9
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m21.25.npz,34119,644d6d5c4c752ed1e653eb2d7e522fd39012d318328226008ea2a8d06ad93356
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m21.50.npz,34147,4de057bb97a08e1853e525a3cf4af78f1bcb9e5ee0cbd6c38b937ab3d3f5c4cf
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m21.75.npz,34617,552e000b39a660ae503ff629733058ccede2e0c14edc59fd9e70193ea7f84e91
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12_30_m22.00.npz,34603,936811280ff9c32a8b2e9aaad3bbc2c92038f960e05b295e9b92090dd216148c
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m15.00.npz,24917,cb9739917ecd4eb8326faba20be101f093162f8cecd09539c18825f0973b9998
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m15.25.npz,24923,76fc3bd003dad20c21a2be01bdedef154c52e77466402d0030d4641bba954880
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m15.50.npz,25317,0118297122140d29d523e89a741e8193a59003da31c69f14c0318ee040ef1777
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m15.75.npz,25305,480b69914719cda3b24a067014626272f0dfe0d8994d290069179ffd5e41230c
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m16.00.npz,25350,c327779a56702ab66f56217625cba4279e2cc468483b607efe5f5844e6669be4
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m16.25.npz,25349,7041a6eae93f9c2374bdde440c3ec363050f0a14bff63e41bd106d35934448e0
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m16.50.npz,25360,eaa84e6f87a093d7704f3dc99b11bad6035eacf4670c1d5f16254c7e133a5e95
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m16.75.npz,25399,5379c0bdddc919327fdef8f1b07d5f7dd33c0e8d318a343c4824469e99bc5ab3
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m17.00.npz,25402,79e8a64212b023ca88ef56eee9f4baf3ed381c95e78099fda73a066ccaab960f
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m17.25.npz,25425,5ab35ab55bc016afa4fd6d04844acae7db8e6e41ca35f4c9dc858f0b0524fa2c
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m17.50.npz,25816,8af231af83bcd5a19e0dd35d0a727316f9f8c3e29763f49a14499bf55ede5ae0
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m17.75.npz,25818,c4fb421672f642c653dbee9c8f09ea5487eed529c9e0a773f882e92df0b5103a
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m18.00.npz,25864,48c03555fd8899d6af270832a3a8e004df0e1bb63e5b5489dcef6a22c947f9d7
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m18.25.npz,25869,26b21a74be1e8b70dbc50c78152fc5eac5a4a4c858bcc4d7598b6df9dc3aa1bc
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m18.50.npz,25888,ca66fe728d14ea63e83d301742a8e341ddc555f03895dfd264ea534be23babab
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m18.75.npz,25939,7963d558b11d5c9256b3fba2b7389a3069ad649fae940e038955185ee2275f33
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m19.00.npz,25954,97fac24f6d0bc9cf43c9cb19f0583f515974067bb6062ff18c1c134e885c1df9
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m19.25.npz,25972,31d821ad856f0b9e635645d31347b5749ed5730593ec60cf6b31f909d7adc959
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m19.50.npz,26488,9cbafaf44f2af2512001117a0ed99f9bd4769b934ac3a48ae2afdaf54561f1b0
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m19.75.npz,26470,5b22c0925ac97f5135aca67d764f16176324606a8098465f0df1d64f4acc07a8
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m20.00.npz,26469,c1ea2937a920e4f03ebe0f6efb70bb28b3349b7e1a54966d0b257a8766751363
study_results/v4p9p16_2015_lowmass_side_study_20260906/derived/fits/gp_12p5_28_m20.25.npz,26487,67be5db43d3f7f98b6b93afc674084bc168d5afe3d023a15236fe45d09522fd2
